binomial,estimated_pop,AdultBodyMassG,estimated_mass,pop_density,Range
Prosciurillus rosenbergii,21596.3368783382,246.4344257,5.322080875837E-06,38.8459767369577,555.947840482323
Prosciurillus weberi,55287.5897888586,246.4344257,1.36247654379545E-05,0.502004056883678,110133.750974187
Proteles cristata,6153264.32739583,8139.39,0.050083818133762,1.02600316502394,5997315.1518029
Protochromys fellowsi,172588.902677834,78.99,1.36327974225221E-05,7.58679583480242,22748.5893169984
Protoxerus aubinnii,601869.386453045,427.94,0.000257563985239,1.90762528407677,315507.134171967
Protoxerus stangeri,15818684.7228525,630.43,0.009972573409828,4.66776764368742,3388918.62885362
Psammomys obesus,16237552.4489279,102.15,0.001658665982658,7.01826362268082,2313613.92530957
Psammomys vexillaris,914894.723334736,102.15,9.34564959886432E-05,6.76398983127782,135259.624298089
Pseudantechinus bilarni,17320.5080756888,23.05,3.99237711144627E-07,0.128989981723782,134277.932628743
Pseudantechinus macdonnellensis,2596367.27691533,36.88,9.57540251726371E-05,2.89867187879356,895709.271515044
Pseudantechinus mimulus,106.066017177982,17,1.80312229202569E-09,0.034303013760797,3092.03202720339
Pseudantechinus ningbing,757924.823794795,20.74,1.5719360845504E-05,3.63522690896733,208494.501931958
Pseudantechinus roryi,1228590.18175227,28.18,3.46216713217791E-05,3.08677117584511,398017.900182026
Pseudantechinus woolleyae,1837286.11686517,43.23,7.94258788320814E-05,2.84558873734666,645661.157127833
Pseudocheirus occidentalis,21867.9624717425,895.22,1.95766373639533E-05,1.21435972929024,18007.8126310428
Pseudocheirus peregrinus,2856491.16448448,895.22,0.00255718802027,3.12738686289378,913379.536883184
Pseudochirops albertisii,210367.07680032,784.85,0.000165106600227,8.17324088819548,25738.5142170654
Pseudochirops archeri,31676.0743880731,1145.92,3.62982471627807E-05,6.07887026061324,5210.84889626804
Pseudochirops corinnae,395193.078608004,1123,0.000443801827277,2.13270907345801,185300.978706501
Pseudochirops coronatus,38549.2689752346,1395.85,5.38089970990812E-05,5.17110193268157,7454.74938940997
Pseudochirops cupreus,548442.191702321,1764.08,0.000967495901538,2.77362556278797,197734.762420866
Pseudochirulus canescens,2729994.99782021,300,0.000818998499346,5.94602004357662,459129.800742831
Pseudochirulus caroli,151916.391822072,456.02,6.92769129987014E-05,4.00538547029868,37928.0328818749
Pseudochirulus cinereus,54942.6225222707,977.48,5.37053146630692E-05,61.3326360704954,895.813812064428
Pseudochirulus forbesi,310038.831479758,639.16,0.000198164419529,6.57307204928423,47168.0257199552
Pseudochirulus herbertensis,24673.7765445045,1098.34,2.7100195729891E-05,7.18773461732781,3432.76120476433
Pseudochirulus larvatus,377829.979627188,649,0.000245211656778,3.12096166673495,121062.03791425
Pseudochirulus mayeri,303947.271308511,151.75,4.61239984210666E-05,3.57906380997523,84923.6804500043
Pseudochirulus schlegeli,46486.38046597,255.44,1.18744810262274E-05,4.51192288835196,10303.0086320801
Pseudohydromys ellermani,2097084.08483094,21.4,4.48775994153822E-05,19.1391527488146,109570.371915279
Pseudohydromys fuscus,992949.114821061,18.74,1.86078664117467E-05,14.8412572187904,66904.6496656561
Pseudohydromys germani,54493.6629282354,29.5,1.60756305638294E-06,14.0244240895047,3885.62571842192
Pseudohydromys murinus,960452.580982337,16.79,1.61259988346934E-05,17.9292319578798,53569.0866869633
Pseudohydromys occidentalis,23321.7164074715,21.9,5.10745589323626E-07,20.8513481053759,1118.47523189442
Pseudois nayaur,209237.902876128,52334.57,0.010950375674724,0.073190954621545,2858794.5594924
Pseudomys apodemoides,624344.164582317,23.78,1.48469042337675E-05,17.3732935508212,35937.0065759813
Pseudomys australis,15000,52.97,7.9455E-07,0.075030503995792,199918.689081993
Pseudomys bolami,11632972.4391509,15.5,0.000180311072807,15.5898558034217,746188.584797412
Pseudomys calabyi,22500,13,2.925E-07,1.11320825627172,20211.8515320354
Pseudomys chapmani,3579430.31197429,10.95,3.91947619161185E-05,11.9481100856146,299581.296650747
Pseudomys delicatulus,36356081.7565817,8.56,0.000311208059836,19.8064357494693,1835569.11583932
Pseudomys desertor,37268106.5012685,37.09,0.001382274070132,10.5938249247658,3517908.47648848
Pseudomys fieldi,15000,42.35,6.3525E-07,356.991332642772,42.0178268445805
Pseudomys fumeus,106.066017177982,68.75,7.29203868098626E-09,0.006352650105256,16696.3417503876
Pseudomys gracilicaudatus,4960299.87003048,79.53,0.000394492648664,14.6866832287656,337741.326122917
Pseudomys higginsi,662423.313122923,63.16,4.18386564568438E-05,10.2624243129793,64548.423736985
Pseudomys johnsoni,8873952.46014993,12,0.000106487429522,11.5766756369601,766537.194133579
Pseudomys nanus,9797619.80005536,70.38,0.000689556481528,9.72999804186133,1006949.82238466
Pseudomys novaehollandiae,12000,16.8,2.016E-07,0.133404653884959,89951.8843649047
Pseudomys occidentalis,1015488.4493339,34,3.45266072773524E-05,19.7215099862408,51491.4147061951
Pseudomys oralis,7500,95,7.125E-07,0.282845794096199,26516.21539562
Pseudomys patrius,8393788.36712142,11,9.23316720383356E-05,20.7552527906578,404417.544405895
Pseudomys pilligaensis,109592.954764883,10.72,1.17483647507955E-06,15.7935810136046,6939.08206571264
Pseudomys shortridgei,16500,72.06,1.18899E-06,0.523997124823659,31488.7223962398
Pseudoryx nghetinhensis,195,97842.2,1.9079229E-05,0.013933561943795,13994.9856889855
Pseudoryzomys simplex,26843744.6473612,45.2,0.001213337258061,8.61214058476467,3116965.44931573
Ptenochirus jagori,8259980.02484762,79.18,0.000654025218367,30.477703011644,271017.143965603
Ptenochirus minor,4053114.60093835,47.02,0.000190577448536,34.118918137205,118793.760829087
Pteralopex atrata,149055.16151962,490.8,7.31562732738296E-05,29.0579955520523,5129.57479302431
Pteralopex flanneryi,223327.921166341,452.2333333,0.000100996330208,20.4122184904752,10940.8941154804
Pteralopex taki,821.583836257749,452.2333333,3.71547596856243E-07,0.247703677606216,3316.80112381638
Pteromys momonga,4300291.84280244,151.8,0.000652784301737,25.4993860203739,168642.956319283
Pteromys volans,119048488.553067,143.09,0.017034648227058,8.66598634424778,13737442.4357462
Pteromyscus pulverulentus,8481371.96314851,251.3,0.002131368774339,21.5697936809875,393205.984655493
Pteronotus davyi,77785670.7232297,9.52,0.000740519585285,22.4046117736792,3471859.78980505
Pteronotus gymnonotus,57093218.67061,13.6,0.00077646777392,17.827340423509,3202565.12268766
Pteronotus macleayii,5266679.61530819,11.268,5.93449459052927E-05,43.926821999881,119896.668493852
Pteronotus paraguanensis,6981.11112810068,11.268,7.86631601914384E-08,48.885338725749,142.805825019753
Pteronotus parnellii,7821288.77675708,19.59,0.000153219047137,38.9999382217287,200546.183747529
Pteronotus personatus,90747638.3383474,7.99,0.000725073630323,19.1121441963176,4748166.26571036
Pteronotus quadridens,10108741.7289198,5.64,5.70133033511074E-05,50.4060538077645,200546.183747529
Pteronura brasiliensis,1952354.40034281,26000,0.050761214408913,0.294403499834352,6631559.75197753
Pteropus admiralitatum,1962114.13046463,306.46,0.000601309496422,25.8736127094983,75834.5636728314
Pteropus aldabrensis,400,310.29,1.24116E-07,2.52436228368631,158.455861341694
Pteropus alecto,11566053.8385046,610.13,0.007056796428487,8.10438746937634,1427134.85531247
Pteropus anetianus,291796.736450876,397.22,0.000115907499653,25.7463669368035,11333.511138372
Pteropus aruensis,185508.532505474,452.5545,8.39527211737486E-05,26.3880591309561,7030.01806934154
Pteropus caniceps,412599.582777073,525.12,0.000216664292908,18.3320702146239,22506.982460057
Pteropus capistratus,1044377.65420056,452.5545,0.000472637807108,24.1091751390175,43318.6804682659
Pteropus chrysoproctus,555191.21217698,730.19,0.00040539507122,18.5562181943551,29919.4160341287
Pteropus cognatus,105512.273977519,452.5545,4.77500543937593E-05,33.963459840767,3106.64091562518
Pteropus conspicillatus,4254707.97774883,760.71,0.003236598905753,19.3813538218818,219525.839982613
Pteropus dasymallus,6363.96103067892,491.86,3.13017787254973E-06,2.20155558197418,2890.66561970342
Pteropus faunulus,10491.6024069705,452.5545,4.74802188148532E-06,18.1770807118786,577.188525114173
Pteropus fundatus,14178.977125693,210.67,2.98708511106974E-06,43.8023381544762,323.70365882498
Pteropus giganteus,14991023.9639757,824.85,0.012365346116685,3.74423538080611,4003761.09921493
Pteropus gilliardorum,97847.5983254522,406.94,3.98181016625595E-05,29.6730406666647,3297.52516517042
Pteropus griseus,4147221.56343629,452.5545,0.00187684378103,18.6700078706018,222132.82351994
Pteropus howensis,157.066911145924,232.92,3.65840249441085E-08,40.4089445606201,3.88693426303915
Pteropus hypomelanus,10689805.0502666,435.61,0.004656585977947,20.3922410388152,524209.429945404
Pteropus intermedius,155766.316932016,452.5545,7.04927476760101E-05,3.08271429787734,50528.9501006537
Pteropus keyensis,24786.4741765984,452.5545,1.12172304277534E-05,23.1394577672936,1071.17783078015
Pteropus leucopterus,611815.881494006,343.81,0.000210348418216,12.60091638831,48553.2847485278
Pteropus livingstonii,1300,734.27,9.54551E-07,4.89306834318001,265.681962487188
Pteropus lombocensis,619406.419450999,256.15,0.000158660954342,9.40081293602697,65888.6017269031
Pteropus lylei,1161716.22675606,319.75,0.000371458763505,10.8747461059915,106826.974665276
Pteropus macrotis,11418808.6438252,365.99,0.004179169775554,18.4316645114686,619521.293734492
Pteropus mahaganus,346618.804857352,297.28,0.000103042838308,27.4441160732902,12629.9861118389
Pteropus mariannus,10048.8805346665,458.58,4.60821563558736E-06,9.79675670471059,1025.73543852882
Pteropus melanopogon,469817.922002107,874.94,0.000411062492677,15.0356922058751,31246.8435486149
Pteropus molossinus,12230.0832587777,452.5545,5.53477921413453E-06,35.3164305591398,346.300095030771
Pteropus neohibernicus,8468875.46112533,1017.37,0.008615979827885,12.5922580507327,672546.212681255
Pteropus niger,62500,474.43,2.9651875E-05,7.08032594819031,8827.27722668963
Pteropus nitendiensis,22350.0731837063,275.56,6.15878616650211E-06,43.6774672299291,511.707170794724
Pteropus ornatus,308991.49108157,336.25,0.000103898388876,16.8285412385334,18361.1571972769
Pteropus pohlei,93886.1202221311,352.75,3.31183289083567E-05,36.1439050115325,2597.56438027863
Pteropus poliocephalus,2906767.84907599,702.78,0.002042818308974,11.6586633925611,249322.563933931
Pteropus pselaphon,346.410161513775,452.5545,1.56769477438786E-07,4.82397117969055,71.8101639935578
Pteropus pumilus,1324981.31672607,184.05,0.000243862811343,22.8468852098334,57993.9586756357
Pteropus rayneri,515794.400075644,661.28,0.000341084520882,16.8843737725087,30548.6248424247
Pteropus rennelli,16764.1878453669,452.5545,7.58670864826609E-06,30.8107649164064,544.101644047147
Pteropus rodricensis,30000,256.17,7.6851E-06,270.437431207343,110.931389438466
Pteropus rufus,450000,452.5545,0.000203649525,2.42759934705771,185368.314810847
Pteropus samoensis,602916.053155095,309.99,0.000186897947318,29.9240085789148,20148.2382136438
Pteropus scapulatus,20595827.0583144,380.35,0.00783362282163,6.78967387096154,3033404.46827643
Pteropus seychellensis,10000,492.2,4.922E-06,3.6617829496085,2730.91008877769
Pteropus speciosus,91448.4306832206,452.5545,4.13853988236296E-05,25.0030145897089,3657.49619331344
Pteropus temminckii,357695.230375014,452.5545,0.000161876586135,13.3722204460369,26749.127552786
Pteropus tonganus,1250505.1251708,561.51,0.000702171132835,21.6195945376518,57841.2848119318
Pteropus ualanus,3586.03172434876,452.5545,1.62287479399679E-06,34.9811448701816,102.513275013064
Pteropus vampyrus,20478243.0494772,1027.54,0.02104221386306,10.5523903259073,1940626.00197804
Pteropus vetulus,405234.883493231,151.54,6.14092942445643E-05,24.5112063170274,16532.6372864694
Pteropus woodfordi,601588.73812705,122.67,7.37968905060452E-05,43.9021121912582,13702.9566027768
Ptilocercus lowii,9359117.49181197,42.5,0.000397762493402,26.8246211733021,348900.267084736
Pudu mephistophiles,111890.238108233,9599.96,0.00107414181023,0.855481857757271,130792.064254365
Pudu puda,287323.32469352,9642.62,0.002770549637156,1.72643110218661,166426.174974264
Puma concolor,4203570.53606508,53954.05,0.226799654881382,0.198790727890535,21145707.2503895
Punomys kofordi,8521.68217949146,84.8,7.22638648820876E-07,8.0818412669133,1054.42335453665
Punomys lemminus,274001.139120312,84.8,2.32352965974025E-05,5.72627353244562,47849.8167381972
Pygathrix cinerea,620.483682299543,10050,6.23586100711041E-06,0.025139998210818,24681.1347040006
Pygathrix nemaeus,91551.9497450335,9411.1,0.000861604554245,0.975149463930486,93885.043402495
Pygathrix nigripes,86075.6600353471,10333.32,0.000889447339356,0.905518199719123,95056.7973808216
Pygeretmus platyurus,14300860.3344713,20,0.000286017206689,15.4278774532181,926949.308343665
Pygeretmus pumilio,36988638.7788915,52.24,0.001932286489809,10.7811070445755,3430875.75570473
Pygeretmus zhitkovi,1782544.85767902,14.52907,2.58987190153586E-05,17.2938345955054,103074.008707259
Pygoderma bilabiatum,44274050.4946128,18.5,0.00081906993415,14.971785380957,2957165.71992316
Rangifer tarandus,2890410,109088.5,0.315310491285,0.154892323839027,18660769.8067974
Raphicerus melanotis,231448,10503.14,0.00243093074672,1.43779927124823,160973.791424353
Raphicerus sharpei,95000,9396.9,0.0008927055,0.038577619115834,2462567.73168791
Rattus adustus,17706.4991275437,156.8354333,2.77700646289439E-06,44.2701279691267,399.964941142522
Rattus andamanensis,13102500.1374262,140,0.00183435001924,7.49622761762019,1747879.17413664
Rattus annandalei,2537411.25141186,197.49,0.000501113348041,20.3027225658429,124978.866414733
Rattus argentiventer,46201061.1798623,165.37,0.007640269487314,21.157835352914,2183638.37364389
Rattus arrogans,175618.855684548,46,8.07846736148923E-06,14.3822843935159,12210.7761798761
Rattus baluensis,6888.99454973513,107.5,7.40566914096526E-07,9.70459820368445,709.869116180374
Rattus blangorum,14026.1582499899,156.8354333,2.19979860667154E-06,9.14758179277876,1533.31870298907
Rattus bontanus,16952.798607205,156.8354333,2.65879951520863E-06,6.33937927473123,2674.20481919718
Rattus burrus,46281.651919804,127,5.87776979381511E-06,41.1831215519416,1123.80145495848
Rattus colletti,1008276.79915724,146.48,0.000147692385541,11.7165752244384,86055.5904641975
Rattus elaphinus,173350.509708675,131.35,2.27695894502344E-05,42.6708108577086,4062.50798201924
Rattus enganus,17706.4991275437,156.8354333,2.77700646289439E-06,44.2701279691267,399.964941142522
Rattus everetti,5248428.57115988,253.53,0.001330634095646,21.7483142319404,241325.765077085
Rattus exulans,119563070.38205,50.63,0.006053478253443,24.644473777656,4851516.46818492
Rattus feliceus,164248.350090593,306,5.02599951277215E-05,9.43940975022282,17400.2776059929
Rattus fuscipes,8690918.05446269,124.58,0.001082714571225,17.8572132718089,486689.49192554
Rattus giluwensis,34629.4104768367,156.8354333,5.43111859705824E-06,10.5479052848042,3283.06043160298
Rattus hainaldi,6649.41506646076,63.85388804,4.24591005185274E-07,8.88367345533502,748.498366119874
Rattus hoffmanni,4734759.96146642,147,0.000696009714336,28.0564670542387,168758.238601931
Rattus hoogerwerfi,6033.2005951099,165,9.95478098193134E-07,9.2736862001868,650.572001777284
Rattus jobiensis,190413.624633611,380,7.23571773607722E-05,36.93286051018,5155.6695583091
Rattus koopmani,77669.8357810061,156.8354333,1.21813823490539E-05,33.0660835324308,2348.92758632356
Rattus korinchi,4231.64403982283,156.8354333,6.63671726556976E-07,9.29339931141453,455.338665435946
Rattus leucopus,7479805.81705516,200.89,0.001502618190588,20.4872393302881,365095.838266365
Rattus losea,23852034.366997,104.63,0.002495638355819,11.699961705063,2038642.08860405
Rattus lutreolus,6587149.23344983,106,0.000698237818746,25.260908778722,260764.539041381
Rattus marmosurus,2927034.62537327,217,0.000635166513706,31.2532012531527,93655.5139316489
Rattus mindorensis,143183.581056861,156.8354333,2.24562589764985E-05,28.5451697279476,5016.03537206069
Rattus mollicomulus,1279.13514388066,63.85388804,8.1677752265385E-08,8.03418174169744,159.211626647919
Rattus montanus,2836.10087802126,136,3.85709719410891E-07,8.19926578373316,345.896931850643
Rattus mordax,1781260.76685826,230,0.000409689976377,34.8095221384709,51171.6523936317
Rattus morotaiensis,671524.651674384,148.25,9.95535296107274E-05,30.1382050522248,22281.5078240637
Rattus niobe,1449538.0829346,45.07,6.53306813978624E-05,13.1704411208789,110059.949369248
Rattus nitidus,36589341.645494,100.02,0.003659665951382,9.98265153263649,3665292.88595036
Rattus norvegicus,24157713.289197,282.89,0.006833975512381,1.28319968404047,18826152.7723654
Rattus novaeguineae,219493.022442859,133,2.91925719849002E-05,6.28059263091641,34947.8202681698
Rattus omichlodes,5140.06607218804,70.02,3.59907426374606E-07,17.7098566898547,290.237587023083
Rattus osgoodi,42504.2331851663,93,3.95289368622046E-06,7.04626458654056,6032.16536409317
Rattus palmarum,26850.8664102822,491,1.31837754074486E-05,24.5761982975909,1092.55573564095
Rattus pelurus,77669.8357810061,156.8354333,1.21813823490539E-05,33.0660835324308,2348.92758632356
Rattus pococki,677446.532163704,46,3.11625404795304E-05,10.3860337591417,65226.6830509211
Rattus praetor,8752312.70996565,194.43,0.001701712160199,28.1660363998601,310739.948841688
Rattus pyctoris,13061359.6985214,136,0.001776344918999,6.67270771730964,1957430.21451982
Rattus ranjiniae,387.260163811446,120,4.64712196573735E-08,6.93102361191058,55.8734446014526
Rattus rattus,323310631.572843,142.68,0.046129960912813,11.4176091056416,28316841.8695548
Rattus richardsoni,117283.1270599,64.29,7.54013223868096E-06,16.815746331657,6974.6013496353
Rattus salocco,53128.8177426144,156.8354333,8.33248115137966E-06,37.9454400640547,1400.1370824249
Rattus satarae,20166.9047252056,63.85388804,1.28773527643662E-06,6.4511024379561,3126.11757744697
Rattus simalurensis,90007.7148825089,127,1.14309797900786E-05,49.1521806989538,1831.20491507358
Rattus sordidus,4595056.2237881,157.5,0.000723721355247,17.7843786146453,258375.978343382
Rattus steini,2513802.01410038,151.17,0.000380011450472,10.7057750338113,234808.036425314
Rattus stoicus,6621.0566027202,323,2.13860128267862E-06,25.2937732006352,261.766267539472
Rattus tanezumi,127344906.170632,140.84,0.017935256585072,13.1048331642338,9717400.02903558
Rattus tawitawiensis,16866.6523407254,156.8354333,2.64528872817813E-06,42.5600834923895,396.302144090988
Rattus timorensis,2245.35391078417,156.8354333,3.52151053509685E-07,5.888371252922,381.320031353314
Rattus tiomanicus,34013616.4878815,119.29,0.004057484310839,22.7498712539227,1495112.48253841
Rattus tunneyi,7869816.23445265,169.29,0.00133228119033,10.3205883654196,762535.618688315
Rattus vandeuseni,23672.5514752464,67.24,1.59174236119557E-06,11.7498751110654,2014.70664594152
Rattus verecundus,2768464.25146103,97.02,0.000268596401677,18.1166889215499,152812.926437564
Rattus villosissimus,13225137.6162783,221.76,0.002932806517786,6.13481931136617,2155750.14438903
Ratufa affinis,13042525.6867961,1155.82,0.015074812039313,9.76456534607565,1335699.56516681
Ratufa bicolor,12481742.9994532,1609.08,0.02008412302556,4.88135265520072,2557025.45608027
Ratufa indica,1035023.42505568,1060,0.001097124830559,2.91316164303376,355292.136820054
Ratufa macroura,260123.739437857,1326.24,0.000344986508192,8.18012329667237,31799.48883456
Redunca arundinum,73000,58059.24,0.00423832452,0.015325049621453,4763442.97755547
Redunca fulvorufula,380109.105559377,29352.66,0.011157213338389,0.363800322028954,1044828.94198517
Reithrodon auritus,16381748.7967084,79.73,0.001306116831562,13.7494747154136,1191445.42870019
Reithrodon typicus,6347365.7278718,50,0.000317368286394,20.5216305659537,309301.237417379
Reithrodontomys bakeri,40617.6137541535,15.87621084,6.44853799778625E-07,8.30906132524612,4888.35166383255
Reithrodontomys brevirostris,290251.59529415,12.9,3.74424557929454E-06,13.9266608698125,20841.4348570303
Reithrodontomys burti,1572136.23320167,20,3.14427246640335E-05,30.477615279196,51583.3085626884
Reithrodontomys chrysopsis,323810.44951942,19,6.15239854086898E-06,6.01851233922437,53802.4068521143
Reithrodontomys creper,72155.5176934309,22.8,1.64514580341022E-06,5.87280544525489,12286.3797151208
Reithrodontomys darienensis,1136635.90183828,12.99,1.47649003648793E-05,26.0771592151423,43587.4127415792
Reithrodontomys fulvescens,45595803.0687493,11.55,0.000526631525444,17.3194895868701,2632629.7227209
Reithrodontomys gracilis,9289492.99507771,12.47,0.000115839977649,28.5786384055892,325050.230288821
Reithrodontomys hirsutus,88421.3076413008,20,1.76842615282602E-06,9.11603755095777,9699.53306434229
Reithrodontomys humulis,32524336.0312394,8.25,0.000268325772258,25.0887629446875,1296370.65418271
Reithrodontomys megalotis,76955472.7795859,10.72,0.000824962668197,15.0397986803831,5116788.75595331
Reithrodontomys mexicanus,7614203.95827468,15.71,0.000119619144184,14.0997845233539,540022.717770123
Reithrodontomys microdon,636901.276912088,20,1.27380255382418E-05,8.20220742590367,77649.9841860458
Reithrodontomys montanus,25754856.1468852,10.9,0.000280727932001,13.9449306513238,1846897.39883649
Reithrodontomys paradoxus,2271.56500339072,15.87621084,3.60638449305964E-08,9.6114349302406,236.339841020373
Reithrodontomys raviventris,8215.53532315113,10.95,8.99601117885049E-08,9.06643322356741,906.148550434978
Reithrodontomys rodriguezi,22716.8853586747,23.21800602,5.27440781013359E-07,13.20900890694,1719.80241051539
Reithrodontomys spectabilis,152,20.19,3.06888E-09,0.311299972963333,488.275018314581
Reithrodontomys sumichrasti,3510904.82250367,19,6.67071916275697E-05,10.6859859704372,328552.258277017
Reithrodontomys tenuirostris,123120.885569328,20,2.46241771138656E-06,9.01348207552547,13659.6361470159
Reithrodontomys zacatecae,2225421.77752276,11,2.44796395527504E-05,10.537429882754,211192.084055048
Rhabdomys pumilio,2543556.76339792,40.73,0.000103599066973,0.776511579180061,3275619.87689061
Rhagomys longilingua,27536.2920035955,21.2,5.83769390476224E-07,12.0024059313094,2294.23102011275
Rhagomys rufescens,9203453.60070572,21.2,0.000195113216335,77.1964953496243,119221.132501199
Rheithrosciurus macrotis,5837467.45146819,1353.27,0.007899669578048,7.96816685978451,732598.545460939
Rheomys mexicanus,136572.055682972,40,5.46288222731887E-06,32.2301048978451,4237.40649047975
Rheomys raptor,133349.41631855,38,5.06727782010489E-06,10.8137748787131,12331.4400211019
Rheomys thomasi,37105.1213044805,40,1.48420485217922E-06,1.53367152271663,24193.6560436065
Rheomys underwoodi,68783.4150501771,36.8046878,2.53155211673959E-06,12.8691860122609,5344.81473689516
Rhinoceros sondaicus,82.6498638837354,1750000,0.000144637261797,0.335917297418403,246.042298264833
Rhinoceros unicornis,2575,1843656,0.0047474142,0.00466778310008,551653.739
Rhinolophus acuminatus,33340278.2609392,12.1,0.000403417366957,30.9487285798604,1077274.56961302
Rhinolophus adami,4008.5748564337,11.14952381,4.46937008059749E-08,12.8472156295265,312.018959751939
Rhinolophus affinis,118771389.461443,13.7,0.001627168035622,21.5721985607958,5505761.92439153
Rhinolophus alcyone,32198527.9442546,18.62,0.000599536590322,12.2626608172241,2625737.46629513
Rhinolophus arcuatus,16404993.558241,8.98,0.000147316842153,46.5098543370593,352720.811365117
Rhinolophus beddomei,3554238.9166137,11.14952381,3.9628071427213E-05,19.07735336474,186306.708727369
Rhinolophus bocharicus,10422505.8696022,15.05,0.000156858713338,11.2687106969358,924906.686302303
Rhinolophus borneensis,25897362.1423227,11.14952381,0.000288743255822,34.8223476108387,743699.489527291
Rhinolophus capensis,4437653.91451626,12.87,5.71126058798242E-05,18.2907844769642,242616.9265788
Rhinolophus celebensis,16640586.3523761,11.14952381,0.000185534613748,53.98689183268,308233.828388377
Rhinolophus clivosus,57553804.814049,11.14952381,0.00064169751713,15.7247084432541,3660087.24560737
Rhinolophus coelophyllus,9396819.26609762,7.07,6.64355122113102E-05,22.0553848498703,426055.556502922
Rhinolophus convexus,91971.8713418146,11.14952381,1.02544256937582E-06,12.0213377098984,7650.7185440839
Rhinolophus creaghi,8429739.09796322,11.14952381,9.39875767848288E-05,52.1406468696751,161673.082404084
Rhinolophus darlingi,17711898.3810752,8.94,0.000158344371527,13.0263795556191,1359694.63391192
Rhinolophus deckenii,4560024.40131155,11.14952381,5.08421006366041E-05,28.8244103041734,158200.093365008
Rhinolophus denti,20119364.0877708,6.3,0.000126751993753,11.8049674344292,1704313.39175851
Rhinolophus eloquens,12031359.4700083,19.15,0.000230400533851,16.9002177064144,711905.590745251
Rhinolophus euryale,69977011.4679543,9.25,0.000647287356079,24.2016396064059,2891416.14394722
Rhinolophus euryotis,44811311.3208926,14.3,0.000640801751889,51.0339466072221,878068.703284474
Rhinolophus ferrumequinum,158956218.45082,22.59,0.003590820974804,16.3077088213643,9747305.41193964
Rhinolophus formosae,932074.722252086,11.14952381,1.03921893084488E-05,30.4761670358641,30583.7253469319
Rhinolophus fumigatus,98567219.9837908,13.09,0.001290244909588,11.7861361064134,8362979.95321432
Rhinolophus guineensis,1745930.38998219,11.14952381,1.94662924537091E-05,9.66148543449816,180710.347473901
Rhinolophus hilli,1485.67514995288,13.6,2.02051820393592E-08,12.1744005836856,122.032714443763
Rhinolophus hillorum,256154.670466567,11.14952381,2.85600259740969E-06,9.63782388436101,26578.0609336741
Rhinolophus hipposideros,164399441.910088,4.57,0.000751305449529,26.2670283060538,6258775.83084642
Rhinolophus inops,10272420.7671835,13.65,0.000140218543472,74.5423842093229,137806.442283056
Rhinolophus keyensis,2969975.55873633,6.26,1.85920469976894E-05,55.41082917494,53599.1899590545
Rhinolophus landeri,166676617.8103,9.39,0.001565093441239,13.7499684742175,12121963.6337955
Rhinolophus lepidus,61764142.1958193,5.46,0.000337232216389,17.601111916765,3509104.56611489
Rhinolophus luctus,128642978.509715,34.07,0.004382866277826,18.9671832219008,6782397.62882527
Rhinolophus maclaudi,329994.445254199,11.14952381,3.67928092452943E-06,40.2990978639028,8188.63107974895
Rhinolophus macrotis,37915077.0059461,6.18,0.000234315175897,16.2140943724236,2338402.3883832
Rhinolophus madurensis,229237.300350194,11.14952381,2.55588673839461E-06,46.5220639463367,4927.496351293
Rhinolophus maendeleo,133110.157162659,11.14952381,1.48411486663791E-06,49.3316523293427,2698.27080337799
Rhinolophus malayanus,32741962.1161304,6.73,0.000220353405042,21.2765275326256,1538877.15304688
Rhinolophus marshalli,11928599.039361,5.02,5.98815671775922E-05,18.2769872612807,652656.746368228
Rhinolophus megaphyllus,31380825.5450942,10.17,0.000319142995794,35.8008463211085,876538.651171263
Rhinolophus mehelyi,40830905.6596588,14.03,0.000572857606405,20.6788539481691,1974524.59222354
Rhinolophus mitratus,1049.35119552759,11.14952381,1.16997661395868E-08,11.0688844678034,94.801892510477
Rhinolophus montanus,4274.40929407313,11.14952381,4.76576281979537E-08,59.9649113995782,71.2818412352927
Rhinolophus nereis,116330.689781553,11.14952381,1.29703179555314E-06,75.6282761221233,1538.19041959523
Rhinolophus osgoodi,1846.69648754066,11.14952381,2.0589786457678E-08,13.6319949725993,135.467808728846
Rhinolophus paradoxolophus,7291673.69884133,8.17,5.95729741195337E-05,17.2805767381228,421957.774288581
Rhinolophus pearsonii,50073178.9332088,11.55,0.000578345216679,15.7644750379637,3176330.24966728
Rhinolophus philippinensis,8333003.32251664,10.91,9.09130662486565E-05,33.6679457508942,247505.546794322
Rhinolophus pusillus,73355443.2916005,5.15,0.000377780532952,18.675718615184,3927851.17419579
Rhinolophus rex,801298.642167894,11.14952381,8.93409828977161E-06,15.1730441715108,52810.6708917665
Rhinolophus robinsoni,1452794.29728462,8.54,1.24068632988106E-05,30.7160571697888,47297.5515462164
Rhinolophus rouxii,15876776.778477,12.25,0.000194490515536,18.3738532127226,864096.202068461
Rhinolophus rufus,1699689.90351445,11.14952381,1.8950733048851E-05,48.9398585027124,34730.1760878661
Rhinolophus ruwenzorii,320036.363687208,11.14952381,3.56825305699634E-06,12.8720942774637,24862.8045125122
Rhinolophus sakejiensis,3121.16219531533,11.14952381,3.47994722115401E-08,10.1694330979066,306.916045886356
Rhinolophus sedulus,29694407.1639811,8.74,0.000259529118613,36.8674151387902,805437.73009836
