binomial,estimated_pop,AdultBodyMassG,estimated_mass_Mt,pop_density,Range,estimated_mass_g
Moschus fuscus,80847.6787970848,13697.9,0.000999611092367,0.379151422810089,213233.220115279,999611092.367
Moschus leucogaster,97461.0902802808,14500,0.00127506737433,0.431541021187408,225844.324166707,1275067374.33
Moschus moschiferus,2494548.73611042,13315.57,0.029934696485234,0.345244849168451,7225448.09030093,29934696485.234
Mosia nigrescens,77450346.2262785,3.33,0.000224381398052,71.0118166116197,1090668.42564911,224381398.052
Mungos gambianus,2023242.24971268,1644.98,0.003020968677122,1.46118454333647,1384658.94601704,3020968677.122
Mungos mungo,12306257.3135196,1260,0.014021854073769,1.19115821940173,10331337.2758328,14021854073.769
Mungotictis decemlineata,17124.6841851417,657.03,1.02164793296484E-05,1.28721775522585,13303.6419950073,10216479.3296484
Muntiacus atherodes,914925.356685982,18939.1,0.015661583941025,1.24882601452249,732628.361394136,15661583941.025
Muntiacus crinifrons,7713.62431027076,18590.01,0.00011184915539,0.067728996468037,113889.540854352,111849155.39
Muntiacus feae,176912.109086136,21999.99,0.003651099987659,2.03506607916807,86931.8745455463,3651099987.659
Muntiacus gongshanensis,143595.405219271,18590.01,0.002524069513322,1.69725403275676,84604.5450167746,2524069513.322
Muntiacus montanus,76934.1326989604,18368.41,0.001342017646344,3.50040597721193,21978.6313929901,1342017646.344
Muntiacus muntjak,2708112.49252463,17611.59,0.043251952581228,1.8121848260191,1494390.8886345,43251952581.228
Muntiacus puhoatensis,2510.1349944367,18368.41,4.42489992677947E-05,5.37941221848853,466.61882237052,44248999.2677947
Muntiacus putaoensis,173752.713845248,12000,0.001960753728515,1.96473114799166,88435.8727772285,1960753728.515
Muntiacus rooseveltorum,95025.8780561271,10762.64,0.000972798986347,2.34747886564366,40479.971703631,972798986.347
Muntiacus truongsonensis,35440.370658995,15000,0.000509564574086,4.90243951469214,7229.12961042837,509564574.086
Muntiacus vaginalis,4598603.51577701,18368.41,0.076783944962543,0.783145651249923,5871964.56806918,76783944962.543
Muntiacus vuquangensis,34694.9770729601,36690.82,0.001148064432894,0.323457651684073,107262.811352033,1148064432.894
Murexia habbema,525418.770060961,48,2.27673566799618E-05,3.65288425974271,143836.687039728,22767356.6799618
Murexia longicaudata,2642577.75377794,126.79,0.000302057711998,5.20078452054414,508111.371147801,302057711.998
Murexia melanurus,1655077.30424554,48.5,7.23671202226489E-05,5.00397080408043,330752.789943524,72367120.2226489
Murexia naso,696480.394916547,43,2.7022833513244E-05,3.8450747513157,181135.722960451,27022833.513244
Murexia rothschildi,74109.2148057076,27,1.82089787382321E-06,4.99368649124408,14840.5821902617,1820897.87382321
Muriculus imberbis,234982.28451997,18.5,3.78203986934892E-06,6.55641697706478,35840.0457661508,3782039.86934892
Murina aenea,1325708.59807931,7.5,8.65024860246748E-06,14.2644773841686,92937.7615720179,8650248.60246748
Murina aurata,4093709.06985803,6.544285714,2.33076495513354E-05,13.062733328399,313388.397890517,23307649.5513354
Murina cyclotis,43279426.9252623,9.35,0.000352056498324,21.4138875127846,2021091.54161866,352056498.324
Murina florium,9072934.41540264,4.41,3.48101274715753E-05,57.0600236064072,159006.846509328,34810127.4715753
Murina fusca,981.729938588501,6.544285714,5.58950745453642E-09,13.106386986274,74.9046964366793,5589.50745453642
Murina harrisoni,70844.2524896931,6.544285714,4.03353775653957E-07,13.8827754736959,5103.03236005823,403353.775653957
Murina hilgendorfi,80736748.1311748,6.544285714,0.000459676982229,22.2672614885616,3625805.00402567,459676982.229
Murina huttoni,7902546.99709989,7.56,5.19766321093254E-05,19.0018252132206,415883.574784262,51976632.1093254
Murina leucogaster,28200478.5861019,7.54,0.000184989499429,15.9786789873625,1764881.72823333,184989499.429
Murina puta,1456141.44367177,6.544285714,8.29058291322451E-06,40.5582032443832,35902.5136024344,8290582.91322451
Murina rozendaali,136386.715825497,6.544285714,7.76521663281872E-07,8.41484342467084,16207.8732713712,776521.663281872
Murina ryukyuana,97317.7216433084,6.544285714,5.54081228658319E-07,89.7291179320652,1084.57236498177,554081.228658319
Murina suilla,72723796.6399831,4,0.000253078812307,50.4473223344006,1441578.92381122,253078812.307
Murina ussuriensis,30757254.0690555,6.544285714,0.000175117304813,98.747245030247,311474.553640806,175117304.813
Mus baoulei,1357385.55183827,6.42,7.58154126123746E-06,12.8056161226941,105999.238055614,7581541.26123746
Mus booduga,42977797.9676285,13.78,0.000515243628715,13.4872563927177,3186548.59937518,515243628.715
Mus bufo,990317.260228533,8.88,7.65079502562156E-06,14.1803005359431,69837.5367798695,7650795.02562156
Mus callewaerti,55601.0352434456,63.85388804,3.08879778302847E-06,3.99487841953565,13918.0794518168,3088797.78302847
Mus caroli,37496445.6493807,14.26,0.000465188404015,20.3603158856,1841643.61005324,465188404.015
Mus cervicolor,5359123.78334381,17.7,8.25251471397114E-05,33.8635535752537,158256.391238871,82525147.1397114
Mus cookii,9324260.01280742,20.467,0.000166030477823,10.8039276647266,863043.543252323,166030477.823
Mus crociduroides,81371.4351395069,21.29531976,1.50756273564453E-06,14.5920236509098,5576.43251451512,1507562.73564453
Mus cypriacus,308399.175766918,21.29531976,5.71368938365896E-06,33.2589942659742,9272.65488849817,5713689.38365896
Mus famulus,5793.04939385926,22.88,1.15314124014405E-07,3.72719777168821,1554.26402050979,115314.124014405
Mus fernandoni,141389.311258551,63.85388804,7.85458380850592E-06,1416.36349959375,99.8255824151817,7854583.80850592
Mus fragilicauda,46394.0124284136,21.29531976,8.5953853676286E-07,9.95279560973099,4661.40512149707,859538.53676286
Mus goundae,2515.68973111042,21.29531976,4.6608002999622E-08,7.97564248635184,315.421577059822,46608.002999622
Mus haussa,24785049.1206277,8.45,0.00018220728861,9.86259842235323,2513034.40120336,182207288.61
Mus indutus,18264709.8450385,6.15,9.77253300258787E-05,12.3265870563027,1481732.92101155,97725330.0258787
Mus macedonicus,22947022.0938293,15,0.000299458638324,16.5466986277974,1386803.65249898,299458638.324
Mus mahomet,4314428.35219883,10,3.75355266641298E-05,10.3042283807242,418704.651409872,37535526.6641298
Mus mattheyi,2337619.72242683,63.85388804,0.000129861513991,7.0046901648829,333722.072982783,129861513.991
Mus mayori,13196.9858620825,39.75,4.56384763575469E-07,11.7562421290106,1122.55138310878,456384.763575469
Mus minutoides,79109763.9643387,6.43,0.000442547930593,18.7653911085726,4215726.89354707,442547930.593
Mus musculoides,35922050.0397798,8.23,0.00025720547049,13.8086264061377,2601420.95116811,257205470.49
Mus musculus,1455368037.14374,19.3,0.024437084711681,16.4765950200338,88329417.2961202,24437084711.681
Mus neavei,20616.6574725878,21.29531976,3.819633325372E-07,7.29874760788038,2824.68425820454,381963.3325372
Mus oubanguii,755059.199694259,21.29531976,1.39889275728405E-05,9.71608325505998,77712.3023622751,13988927.5728405
Mus pahari,18360553.3824215,25.733,0.000411050744565,10.9080414045506,1683212.65949374,411050744.565
Mus phillipsi,4097870.17412286,12.3,4.38513087332887E-05,9.86899023550547,415226.895187315,43851308.7332887
Mus platythrix,6429683.37564841,29.08,0.000162668417531,12.5640842618493,511751.054963237,162668417.531
Mus saxicola,14778260.8636804,21.4,0.00027514166076,12.9015364796209,1145465.18447814,275141660.76
Mus setulosus,16234106.9422728,11.18,0.000157902664585,15.8490215536285,1024297.1080165,157902664.585
Mus setzeri,1745111.02176033,6.65,1.00963398163944E-05,11.0838837031662,157445.807669547,10096339.8163944
Mus shortridgei,2379300.51901343,34.6,7.16217042233423E-05,8.84930337135039,268868.680298204,71621704.2233423
Mus sorella,282109.959936552,63.85388804,1.5672021483179E-05,5.37187526673363,52516.1039541577,15672021.483179
Mus spicilegus,15943463.2560028,14,0.000194191382458,19.250771378549,828198.670198143,194191382.458
Mus spretus,20331744.3695444,16.67,0.000294869255417,21.0979339941098,963684.139651811,294869255.417
Mus tenellus,5253595.76849172,10.2,4.66204088495955E-05,10.6845223470972,491701.509700061,46620408.8495955
Mus terricolor,40098394.1595353,9,0.000313970426269,13.8724994316823,2890495.28219535,313970426.269
Mus triton,21496781.119114,12.62,0.000236021758619,17.1813361738061,1251170.50860614,236021758.619
Mus vulcani,12759.2023330224,20.2,2.24230221800535E-07,68.9913494780127,184.939161642123,224230.221800535
Muscardinus avellanarius,61854850.4579898,29.19,0.001570822483836,17.1197503041442,3613069.6627635,1570822483.836
Mustela africana,1730427.06303179,536.98,0.00085469007834,0.332149421141306,5209784.97293729,854690078.34
Mustela altaica,1600368.93034406,180.24,0.000261144394572,0.282687177845527,5661271.7369819,261144394.572
Mustela erminea,20902782.1937369,284.5,0.005406084915456,0.507131312322839,41217691.9188737,5406084915.456
Mustela eversmanii,3846532.43704158,1684.21,0.005964088911731,0.28922427009718,13299480.1430362,5964088911.731
Mustela felipei,2000,211.3,3.31036666666667E-07,0.034806883711641,57459.898351403,331036.666666667
Mustela frenata,6527063.04985223,190.03,0.001127542253939,0.531833761898064,12272750.4672847,1127542253.939
Mustela itatsi,310940.680888071,300,8.44233028691345E-05,1.09661176664081,283546.730344284,84423302.8691345
Mustela kathiah,1294968.6777006,263.74,0.000312522300107,0.466927319233732,2773383.83161165,312522300.107
Mustela lutreola,24779.5019349937,566.44,1.26797480470811E-05,0.336634116290117,73609.5978865026,12679748.0470811
Mustela lutreolina,99101.3977502447,466.25,4.33336319426706E-05,1.17281524110846,84498.7294474289,43333631.9426706
Mustela nivalis,27738275.5361193,78.45,0.001975430885447,0.642582722199697,43166855.5313241,1975430885.447
Mustela nudipes,1097421.19663027,569.42,0.000570017422212,0.815260591551889,1346098.66833043,570017422.212
Mustela putorius,2570800.32227141,975.55,0.002295786959452,0.427679059082133,6011050.26696596,2295786959.452
Mustela sibirica,4810192.66328387,530.85,0.002334912865078,0.365053006178617,13176696.4848121,2334912865.078
Mustela strigidorsa,511261.397121388,1500,0.00071671224344,0.371039498913496,1377916.36367152,716712243.44
Mustela subpalmata,40576.2137780069,77.25,2.95444866961136E-06,0.91965352708098,44121.1962800791,2954448.66961136
Mydaus javanensis,436647.935114539,2500,0.000997564107708,4.13651873258251,105559.279032185,997564107.708
Mydaus marchei,107622.094495417,2500,0.000249507405885,8.64626254063006,12447.238791291,249507405.885
Mylomys dybowskii,9228104.18708566,110.96,0.000890836883321,7.21065631559787,1279786.99624384,890836883.321
Mylomys rex,2011.12310667682,110.96,1.94144171327668E-07,6.39867162234573,314.30322188335,194144.171327668
Myocastor coypus,10806803.5294077,6361.55,0.059810778263478,2.76951842428107,3902051.50276732,59810778263.478
Myodes andersoni,1382183.67253589,46.25861204,5.56259714999985E-05,19.3033097376693,71603.4551234827,55625971.4999985
Myodes californicus,2469607.05100354,18.3,3.93186138590273E-05,12.3240031449349,200390.004932653,39318613.8590273
Myodes centralis,2387320.51785649,31.80166851,6.60510748903144E-05,13.0761674358758,182570.354009588,66051074.8903144
Myodes gapperi,163864911.500728,19.83,0.002827013839702,19.5761298887871,8370648.97053975,2827013839.702
Myodes glareolus,163674868.936171,20.73,0.002951892628751,18.8584408889093,8679130.4700289,2951892628.751
Myodes regulus,2097276.0395782,46.25861204,8.44048584304032E-05,14.0343003818946,149439.301034476,84404858.4304032
Myodes rex,1919535.98819967,46.25861204,7.72517114002034E-05,32.8701778601182,58397.4932039739,77251711.4002034
Myodes rufocanus,170537018.867733,36.43,0.005405017329696,13.004534055134,13113658.5243827,5405017329.696
Myodes rutilus,289351170.387534,19.94,0.005019606233649,15.6151118405765,18530201.5984056,5019606233.649
Myodes shanseius,2406554.06231725,46.25861204,9.68517501281569E-05,8.42154658603042,285761.532959897,96851750.1281569
Myodes smithii,2871615.15665594,34.94,8.72907832089958E-05,24.208718232465,118619.049925781,87290783.2089958
Myoictis leucura,3806.88723504415,210.885,7.73612039873082E-07,9.30795145682854,408.993026306699,773612.039873082
Myoictis melas,467421.734857402,221.77,9.41413951453806E-05,1.17237671812264,398695.852307522,94141395.1453806
Myoictis wallacei,87588.1538843755,200,1.61065559180605E-05,1.55992932395791,56148.7963199149,16106555.9180605
Myoictis wavicus,1676.33180782653,210.885,3.41075311244315E-07,15.4169335168068,108.733154099618,341075.311244315
Myomimus personatus,879476.764210637,44,3.36663705339832E-05,8.86831074619059,99170.7202624151,33666370.5339832
Myomimus roachi,172802.381982546,44,6.61487518229185E-06,8.46694893126242,20409.0497516182,6614875.18229185
Myomimus setzeri,1479206.93854365,44,5.66240416074508E-05,9.13270659811793,161968.078427975,56624041.6074508
Myomyscus angolensis,1762924.16270939,63.85388804,9.79355190345309E-05,6.39589964853602,275633.493266723,97935519.0345309
Myomyscus brockmani,16146711.0288899,28,0.000393333880664,9.42451566176381,1713266.93151974,393333880.664
Myomyscus verreauxii,1278572.92295095,41,4.56066961616603E-05,13.0658128996632,97856.3624605327,45606696.1616603
Myomyscus yemeni,525626.62366167,25,1.14323790646413E-05,6.79487184614641,77356.3704457164,11432379.0646413
Myonycteris brachycephala,31954.2144852394,49.12,1.36554418349801E-06,46.2533594286622,690.851753903914,1365544.18349801
Myonycteris relicta,2033661.849921,53.32,9.43383193588754E-05,14.3009359076295,142204.808346568,94338319.3588754
Myonycteris torquata,32890813.7260145,44.92,0.001285386156738,9.00752306999314,3651482.59631818,1285386156.738
Myoprocta acouchy,3665643.56044408,954.87,0.003045185367908,3.69057414162056,993244.796007394,3045185367.908
Myoprocta pratti,8473574.23665567,966.73,0.007126742826968,3.62557773368941,2337165.23518941,7126742826.968
Myopterus daubentonii,16280090.1546149,11.55,0.000163590485919,10.1739771354214,1600169.7210361,163590485.919
Myopterus whitleyi,25874493.3871218,11.55,0.0002599998468,13.5165448231188,1914283.10457461,259999846.8
Myopus schisticolor,129153316.209548,29.99,0.003369777919218,12.6499714912269,10209771.3262927,3369777919.218
Myosciurus pumilio,4743377.86115121,16.44,6.78435848724735E-05,13.7041279908847,346127.667831638,67843584.8724735
Myosorex babaulti,23505.2399770182,9.130309224,1.86710795155818E-07,0.962387079818399,24423.8939507102,186710.795155818
Myosorex blarina,3504.60796244666,16,4.87841428372575E-08,1.54251702390122,2272.00601882698,48784.1428372575
Myosorex cafer,459042.944736865,12.3,4.91221855162919E-06,2.73874567504016,167610.650715179,4912218.55162919
Myosorex eisentrauti,399.222052388835,8.157340556,2.83323350775687E-09,8.08029663309186,49.4068560247987,2833.23350775687
Myosorex geata,638.071225792674,9.34,5.18483916654611E-09,1.37714049684827,463.330522378049,5184.83916654611
Myosorex kihaulei,1765.33576436777,11.18979112,1.71857524601486E-08,1.09266354217336,1615.62612481462,17185.7524601486
Myosorex longicaudatus,62560.0276311616,12.98,7.06465368027656E-07,8.09417952983742,7729.01408976015,706465.368027656
Myosorex okuensis,5943.64455238119,8.157340556,4.21813694991012E-08,1.44025461464258,4126.8012558017,42181.3694991012
Myosorex rumpii,365.182594204437,15.99558029,5.08193753031357E-09,1.43699230490026,254.12981889961,5081.93753031357
Myosorex schalleri,142.400956396761,11.18979112,1.38629015291015E-09,1.43981554485645,98.902221819642,1386.29015291015
Myosorex sclateri,92971.1026234539,8.157340556,6.59805342990714E-07,4.4631460946512,20830.844577298,659805.342990714
Myosorex tenuis,2867.8061723863,11.18979112,2.7918432276235E-08,1.40180910055977,2045.78938119401,27918.432276235
Myosorex varius,1194008.14136682,11.68,1.21330331293131E-05,2.81460564135544,424218.627229004,12133033.1293131
Myosorex zinki,1658.24281314789,11.18979112,1.61431899136685E-08,1.41768756956256,1169.68142258562,16143.1899136685
Myospalax aspalax,2813569.49577299,345.5,0.000845716786887,4.17031217830943,674666.397975404,845716786.887
Myospalax myospalax,2388422.9695107,225,0.000467533796282,7.42340911571488,321742.063825441,467533796.282
Myospalax psilurus,15858420.5909343,259.21,0.003576275245197,5.05813802009664,3135228.9178205,3576275245.197
